buying-cluster3,maint-cluster3,doors-cluster3,person-cluster3,lug_boot-cluster3,safety-cluster3,ClassValues
1.71295744,0.10284849,1.94435136,2.72712196,1.94993296,0.258064,unacc
1.71295744,0.10284849,1.94435136,0.42432196,1.94993296,0.258064,unacc
1.71295744,0.10284849,1.94435136,0.12152196,1.94993296,0.258064,unacc
1.71295744,0.10284849,0.15555136,2.72712196,0.36433296,0.258064,unacc
1.71295744,0.10284849,0.15555136,2.72712196,0.36433296,2.226064,unacc
1.71295744,0.10284849,0.15555136,2.72712196,1.94993296,0.242064,unacc
1.71295744,0.10284849,0.15555136,2.72712196,1.94993296,2.226064,unacc
1.71295744,0.10284849,0.15555136,0.42432196,0.15713296,0.242064,unacc
1.71295744,0.10284849,0.15555136,0.42432196,0.15713296,2.226064,unacc
1.71295744,0.10284849,0.15555136,0.42432196,1.94993296,2.226064,unacc
1.71295744,0.10284849,0.15555136,0.12152196,0.15713296,0.242064,unacc
1.71295744,0.10284849,0.15555136,0.12152196,1.94993296,0.242064,unacc
1.71295744,0.10284849,0.36675136,2.72712196,0.15713296,0.258064,unacc
1.71295744,0.10284849,0.36675136,2.72712196,1.94993296,2.226064,unacc
1.71295744,0.10284849,0.36675136,0.12152196,0.15713296,2.226064,unacc
1.71295744,0.10284849,2.57795136,2.72712196,0.36433296,0.258064,unacc
1.71295744,0.10284849,2.57795136,0.42432196,0.36433296,0.258064,unacc
1.71295744,0.10284849,2.57795136,0.42432196,0.15713296,0.258064,unacc
1.71295744,0.10284849,2.57795136,0.12152196,0.36433296,0.258064,unacc
1.71295744,0.10284849,2.57795136,0.12152196,0.36433296,0.242064,unacc
1.71295744,0.46144849,1.94435136,2.72712196,0.36433296,0.242064,unacc
1.71295744,0.46144849,1.94435136,2.72712196,0.15713296,0.258064,unacc
1.71295744,0.46144849,1.94435136,0.42432196,0.36433296,2.226064,acc
1.71295744,0.46144849,1.94435136,0.42432196,1.94993296,2.226064,acc
1.71295744,0.46144849,1.94435136,0.12152196,0.36433296,0.258064,unacc
1.71295744,0.46144849,1.94435136,0.12152196,0.15713296,0.242064,unacc
1.71295744,0.46144849,1.94435136,0.12152196,1.94993296,0.258064,unacc
1.71295744,0.46144849,1.94435136,0.12152196,1.94993296,2.226064,acc
1.71295744,0.46144849,0.15555136,2.72712196,0.36433296,0.242064,unacc
1.71295744,0.46144849,0.15555136,2.72712196,0.36433296,2.226064,unacc
1.71295744,0.46144849,0.15555136,2.72712196,0.15713296,0.258064,unacc
1.71295744,0.46144849,0.15555136,0.42432196,0.15713296,0.258064,unacc
1.71295744,0.46144849,0.15555136,0.42432196,0.15713296,0.242064,unacc
1.71295744,0.46144849,0.15555136,0.12152196,0.36433296,2.226064,acc
1.71295744,0.46144849,0.15555136,0.12152196,1.94993296,0.258064,unacc
1.71295744,0.46144849,0.36675136,2.72712196,0.36433296,0.258064,unacc
1.71295744,0.46144849,0.36675136,2.72712196,0.36433296,0.242064,unacc
1.71295744,0.46144849,0.36675136,2.72712196,0.36433296,2.226064,unacc
1.71295744,0.46144849,2.57795136,0.42432196,0.36433296,0.242064,unacc
1.71295744,0.46144849,2.57795136,0.42432196,0.15713296,2.226064,acc
1.71295744,0.46144849,2.57795136,0.12152196,0.36433296,0.242064,unacc
1.71295744,0.46144849,2.57795136,0.12152196,1.94993296,0.258064,unacc
1.71295744,0.46144849,2.57795136,0.12152196,1.94993296,2.226064,acc
1.71295744,2.82004849,1.94435136,0.42432196,0.36433296,2.226064,acc
1.71295744,2.82004849,1.94435136,0.12152196,0.15713296,0.258064,unacc
1.71295744,2.82004849,1.94435136,0.12152196,0.15713296,2.226064,acc
1.71295744,2.82004849,1.94435136,0.12152196,1.94993296,0.258064,unacc
1.71295744,2.82004849,1.94435136,0.12152196,1.94993296,0.242064,acc
1.71295744,2.82004849,0.15555136,2.72712196,0.15713296,2.226064,unacc
1.71295744,2.82004849,0.15555136,2.72712196,1.94993296,0.258064,unacc
1.71295744,2.82004849,0.15555136,2.72712196,1.94993296,0.242064,unacc
1.71295744,2.82004849,0.15555136,0.42432196,0.36433296,2.226064,acc
1.71295744,2.82004849,0.15555136,0.42432196,0.15713296,0.242064,unacc
1.71295744,2.82004849,0.15555136,0.42432196,1.94993296,0.258064,unacc
1.71295744,2.82004849,0.15555136,0.12152196,0.15713296,0.242064,acc
1.71295744,2.82004849,0.15555136,0.12152196,1.94993296,2.226064,acc
1.71295744,2.82004849,0.36675136,2.72712196,1.94993296,0.242064,unacc
1.71295744,2.82004849,0.36675136,0.42432196,0.36433296,0.258064,unacc
1.71295744,2.82004849,0.36675136,0.42432196,0.36433296,0.242064,unacc
1.71295744,2.82004849,0.36675136,0.42432196,1.94993296,0.258064,unacc
1.71295744,2.82004849,0.36675136,0.12152196,0.36433296,0.258064,unacc
1.71295744,2.82004849,0.36675136,0.12152196,1.94993296,0.242064,acc
1.71295744,2.82004849,2.57795136,2.72712196,0.36433296,0.258064,unacc
1.71295744,2.82004849,2.57795136,2.72712196,1.94993296,0.242064,unacc
1.71295744,2.82004849,2.57795136,0.42432196,1.94993296,2.226064,acc
1.71295744,2.82004849,2.57795136,0.12152196,0.15713296,0.258064,unacc
0.09535744,1.74424849,1.94435136,2.72712196,0.15713296,2.226064,unacc
0.09535744,1.74424849,1.94435136,2.72712196,1.94993296,0.258064,unacc
0.09535744,1.74424849,1.94435136,0.42432196,0.36433296,0.242064,unacc
0.09535744,1.74424849,1.94435136,0.42432196,1.94993296,0.242064,unacc
0.09535744,1.74424849,1.94435136,0.12152196,0.15713296,0.242064,unacc
0.09535744,1.74424849,0.15555136,0.42432196,1.94993296,2.226064,unacc
0.09535744,1.74424849,0.15555136,0.12152196,0.36433296,0.242064,unacc
0.09535744,1.74424849,0.15555136,0.12152196,1.94993296,0.242064,unacc
0.09535744,1.74424849,0.36675136,2.72712196,0.36433296,0.242064,unacc
0.09535744,1.74424849,0.36675136,2.72712196,0.15713296,0.258064,unacc
0.09535744,1.74424849,0.36675136,2.72712196,0.15713296,0.242064,unacc
0.09535744,1.74424849,0.36675136,2.72712196,1.94993296,0.242064,unacc
0.09535744,1.74424849,0.36675136,0.42432196,0.36433296,0.242064,unacc
0.09535744,1.74424849,0.36675136,0.12152196,0.36433296,2.226064,unacc
0.09535744,1.74424849,0.36675136,0.12152196,1.94993296,0.258064,unacc
0.09535744,1.74424849,2.57795136,2.72712196,0.36433296,0.242064,unacc
0.09535744,1.74424849,2.57795136,2.72712196,0.15713296,2.226064,unacc
0.09535744,1.74424849,2.57795136,2.72712196,1.94993296,2.226064,unacc
0.09535744,1.74424849,2.57795136,0.42432196,0.36433296,0.242064,unacc
0.09535744,1.74424849,2.57795136,0.42432196,0.36433296,2.226064,unacc
0.09535744,1.74424849,2.57795136,0.42432196,1.94993296,2.226064,unacc
0.09535744,1.74424849,2.57795136,0.12152196,0.36433296,0.258064,unacc
0.09535744,1.74424849,2.57795136,0.12152196,1.94993296,0.242064,unacc
0.09535744,0.10284849,1.94435136,2.72712196,0.36433296,2.226064,unacc
0.09535744,0.10284849,1.94435136,0.42432196,0.15713296,0.242064,unacc
0.09535744,0.10284849,0.15555136,2.72712196,0.36433296,0.242064,unacc
0.09535744,0.10284849,0.15555136,0.42432196,0.15713296,0.258064,unacc
0.09535744,0.10284849,0.36675136,2.72712196,0.15713296,0.242064,unacc
0.09535744,0.10284849,0.36675136,2.72712196,1.94993296,0.258064,unacc
0.09535744,0.10284849,0.36675136,0.42432196,0.36433296,0.258064,unacc
0.09535744,0.10284849,0.36675136,0.42432196,1.94993296,2.226064,acc
0.09535744,0.10284849,2.57795136,2.72712196,0.36433296,2.226064,unacc
0.09535744,0.10284849,2.57795136,0.12152196,0.15713296,0.258064,unacc
0.09535744,0.10284849,2.57795136,0.12152196,1.94993296,0.242064,acc
0.09535744,0.10284849,2.57795136,0.12152196,1.94993296,2.226064,acc
0.09535744,0.46144849,1.94435136,2.72712196,1.94993296,2.226064,unacc
0.09535744,0.46144849,1.94435136,0.42432196,0.36433296,0.242064,unacc
0.09535744,0.46144849,1.94435136,0.12152196,0.36433296,0.258064,unacc
0.09535744,0.46144849,1.94435136,0.12152196,0.36433296,0.242064,unacc
0.09535744,0.46144849,1.94435136,0.12152196,0.36433296,2.226064,unacc
0.09535744,0.46144849,0.15555136,0.12152196,0.36433296,0.258064,unacc
0.09535744,0.46144849,0.15555136,0.12152196,0.15713296,0.242064,acc
0.09535744,0.46144849,0.36675136,2.72712196,1.94993296,0.242064,unacc
0.09535744,0.46144849,0.36675136,0.42432196,0.15713296,0.242064,acc
0.09535744,0.46144849,0.36675136,0.42432196,0.15713296,2.226064,acc
0.09535744,0.46144849,0.36675136,0.12152196,0.36433296,0.242064,unacc
0.09535744,0.46144849,0.36675136,0.12152196,0.15713296,0.242064,acc
0.09535744,0.46144849,0.36675136,0.12152196,1.94993296,0.258064,unacc
0.09535744,0.46144849,2.57795136,2.72712196,0.36433296,0.242064,unacc
0.09535744,0.46144849,2.57795136,2.72712196,0.15713296,0.242064,unacc
0.09535744,0.46144849,2.57795136,2.72712196,1.94993296,0.242064,unacc
0.09535744,0.46144849,2.57795136,0.42432196,0.36433296,0.242064,unacc
0.09535744,0.46144849,2.57795136,0.42432196,0.15713296,0.258064,unacc
0.09535744,0.46144849,2.57795136,0.12152196,0.15713296,0.242064,acc
0.09535744,2.82004849,1.94435136,2.72712196,0.36433296,0.258064,unacc
0.09535744,2.82004849,1.94435136,0.42432196,1.94993296,0.242064,acc
0.09535744,2.82004849,0.15555136,2.72712196,0.36433296,0.242064,unacc
0.09535744,2.82004849,0.15555136,2.72712196,0.36433296,2.226064,unacc
0.09535744,2.82004849,0.15555136,2.72712196,0.15713296,0.258064,unacc
0.09535744,2.82004849,0.15555136,2.72712196,0.15713296,0.242064,unacc
0.09535744,2.82004849,0.15555136,2.72712196,1.94993296,0.242064,unacc
0.09535744,2.82004849,0.15555136,0.42432196,1.94993296,0.258064,unacc
0.09535744,2.82004849,0.15555136,0.42432196,1.94993296,0.242064,acc
0.09535744,2.82004849,0.15555136,0.12152196,0.36433296,2.226064,acc
0.09535744,2.82004849,0.15555136,0.12152196,1.94993296,0.258064,unacc
0.09535744,2.82004849,0.36675136,2.72712196,1.94993296,0.258064,unacc
0.09535744,2.82004849,0.36675136,0.42432196,0.15713296,0.242064,acc
0.09535744,2.82004849,0.36675136,0.42432196,1.94993296,0.258064,unacc
0.09535744,2.82004849,0.36675136,0.12152196,0.36433296,0.242064,unacc
0.09535744,2.82004849,0.36675136,0.12152196,0.15713296,0.242064,acc
0.09535744,2.82004849,2.57795136,2.72712196,0.36433296,0.258064,unacc
0.09535744,2.82004849,2.57795136,2.72712196,0.36433296,0.242064,unacc
0.09535744,2.82004849,2.57795136,2.72712196,0.36433296,2.226064,unacc
0.09535744,2.82004849,2.57795136,0.42432196,1.94993296,0.258064,unacc
0.09535744,2.82004849,2.57795136,0.12152196,1.94993296,0.242064,acc
0.47775744,1.74424849,1.94435136,2.72712196,0.15713296,2.226064,unacc
0.47775744,1.74424849,1.94435136,2.72712196,1.94993296,2.226064,unacc
0.47775744,1.74424849,1.94435136,0.12152196,0.36433296,0.242064,unacc
0.47775744,1.74424849,1.94435136,0.12152196,0.36433296,2.226064,unacc
0.47775744,1.74424849,0.15555136,2.72712196,1.94993296,2.226064,unacc
0.47775744,1.74424849,0.15555136,0.42432196,0.15713296,0.242064,unacc
0.47775744,1.74424849,0.15555136,0.42432196,0.15713296,2.226064,acc
0.47775744,1.74424849,0.15555136,0.42432196,1.94993296,2.226064,acc
0.47775744,1.74424849,0.15555136,0.12152196,0.15713296,0.258064,unacc
0.47775744,1.74424849,0.15555136,0.12152196,0.15713296,2.226064,acc
0.47775744,1.74424849,0.15555136,0.12152196,1.94993296,0.258064,unacc
0.47775744,1.74424849,0.15555136,0.12152196,1.94993296,0.242064,acc
0.47775744,1.74424849,0.36675136,2.72712196,1.94993296,0.242064,unacc
0.47775744,1.74424849,0.36675136,2.72712196,1.94993296,2.226064,unacc
0.47775744,1.74424849,0.36675136,0.42432196,0.15713296,0.242064,acc
0.47775744,1.74424849,0.36675136,0.12152196,0.36433296,0.258064,unacc
0.47775744,1.74424849,0.36675136,0.12152196,0.15713296,0.242064,acc
0.47775744,1.74424849,0.36675136,0.12152196,0.15713296,2.226064,acc
0.47775744,1.74424849,0.36675136,0.12152196,1.94993296,0.258064,unacc
0.47775744,1.74424849,2.57795136,2.72712196,0.15713296,0.242064,unacc
0.47775744,1.74424849,2.57795136,0.42432196,0.36433296,0.242064,unacc
0.47775744,1.74424849,2.57795136,0.42432196,0.15713296,0.242064,acc
0.47775744,1.74424849,2.57795136,0.12152196,1.94993296,0.242064,acc
0.47775744,0.10284849,1.94435136,2.72712196,0.36433296,0.242064,unacc
0.47775744,0.10284849,1.94435136,2.72712196,0.15713296,0.242064,unacc
0.47775744,0.10284849,1.94435136,0.42432196,0.36433296,0.258064,unacc
0.47775744,0.10284849,1.94435136,0.42432196,0.36433296,2.226064,acc
0.47775744,0.10284849,1.94435136,0.42432196,1.94993296,0.242064,acc
0.47775744,0.10284849,1.94435136,0.12152196,0.36433296,0.242064,unacc
0.47775744,0.10284849,1.94435136,0.12152196,1.94993296,2.226064,acc
0.47775744,0.10284849,0.15555136,2.72712196,0.36433296,2.226064,unacc
0.47775744,0.10284849,0.15555136,0.42432196,0.36433296,0.242064,unacc
0.47775744,0.10284849,0.15555136,0.42432196,0.15713296,2.226064,acc
0.47775744,0.10284849,0.15555136,0.42432196,1.94993296,2.226064,acc
0.47775744,0.10284849,0.15555136,0.12152196,1.94993296,2.226064,acc
0.47775744,0.10284849,0.36675136,0.42432196,0.15713296,2.226064,acc
0.47775744,0.10284849,0.36675136,0.12152196,0.15713296,2.226064,acc
0.47775744,0.10284849,0.36675136,0.12152196,1.94993296,0.258064,unacc
0.47775744,0.10284849,2.57795136,2.72712196,0.36433296,0.258064,unacc
0.47775744,0.10284849,2.57795136,2.72712196,0.15713296,0.258064,unacc
0.47775744,0.10284849,2.57795136,2.72712196,0.15713296,0.242064,unacc
0.47775744,0.10284849,2.57795136,2.72712196,1.94993296,0.242064,unacc
0.47775744,0.10284849,2.57795136,2.72712196,1.94993296,2.226064,unacc
0.47775744,0.10284849,2.57795136,0.42432196,0.36433296,0.242064,unacc
0.47775744,0.10284849,2.57795136,0.42432196,0.15713296,0.258064,unacc
0.47775744,0.10284849,2.57795136,0.42432196,0.15713296,0.242064,acc
0.47775744,0.10284849,2.57795136,0.42432196,1.94993296,0.242064,acc
0.47775744,0.10284849,2.57795136,0.12152196,0.36433296,0.258064,unacc
0.47775744,0.10284849,2.57795136,0.12152196,0.15713296,0.242064,acc
0.47775744,0.46144849,1.94435136,2.72712196,0.36433296,0.258064,unacc
0.47775744,0.46144849,1.94435136,2.72712196,1.94993296,2.226064,unacc
0.47775744,0.46144849,1.94435136,0.12152196,1.94993296,0.242064,acc
0.47775744,0.46144849,0.15555136,2.72712196,0.36433296,0.258064,unacc
0.47775744,0.46144849,0.15555136,0.42432196,0.36433296,0.258064,unacc
0.47775744,0.46144849,0.15555136,0.42432196,0.36433296,0.242064,acc
0.47775744,0.46144849,0.15555136,0.42432196,0.15713296,0.242064,acc
0.47775744,0.46144849,0.15555136,0.12152196,0.15713296,0.258064,unacc
0.47775744,0.46144849,0.15555136,0.12152196,0.15713296,0.242064,acc
0.47775744,0.46144849,0.36675136,2.72712196,1.94993296,0.242064,unacc
0.47775744,0.46144849,0.36675136,2.72712196,1.94993296,2.226064,unacc
0.47775744,0.46144849,0.36675136,0.42432196,0.36433296,2.226064,acc
0.47775744,0.46144849,0.36675136,0.42432196,0.15713296,0.258064,unacc
0.47775744,0.46144849,0.36675136,0.42432196,0.15713296,2.226064,v-good
0.47775744,0.46144849,0.36675136,0.12152196,0.15713296,0.242064,acc
0.47775744,0.46144849,0.36675136,0.12152196,1.94993296,0.258064,unacc
0.47775744,0.46144849,2.57795136,0.42432196,0.36433296,0.258064,unacc
0.47775744,0.46144849,2.57795136,0.42432196,0.15713296,0.258064,unacc
0.47775744,0.46144849,2.57795136,0.42432196,1.94993296,2.226064,v-good
0.47775744,2.82004849,1.94435136,2.72712196,0.36433296,0.258064,unacc
0.47775744,2.82004849,1.94435136,2.72712196,0.36433296,0.242064,unacc
0.47775744,2.82004849,1.94435136,2.72712196,0.15713296,0.242064,unacc
0.47775744,2.82004849,1.94435136,2.72712196,1.94993296,0.242064,unacc
0.47775744,2.82004849,1.94435136,0.42432196,0.36433296,0.258064,unacc
0.47775744,2.82004849,1.94435136,0.12152196,0.36433296,0.258064,unacc
0.47775744,2.82004849,1.94435136,0.12152196,0.36433296,2.226064,unacc
0.47775744,2.82004849,1.94435136,0.12152196,0.15713296,2.226064,good
0.47775744,2.82004849,1.94435136,0.12152196,1.94993296,0.242064,good
0.47775744,2.82004849,0.15555136,2.72712196,0.15713296,2.226064,unacc
0.47775744,2.82004849,0.15555136,0.42432196,0.36433296,2.226064,good
0.47775744,2.82004849,0.15555136,0.42432196,0.15713296,0.242064,acc
0.47775744,2.82004849,0.15555136,0.42432196,1.94993296,0.258064,unacc
0.47775744,2.82004849,0.15555136,0.42432196,1.94993296,2.226064,v-good
0.47775744,2.82004849,0.15555136,0.12152196,0.36433296,0.242064,acc
0.47775744,2.82004849,0.36675136,2.72712196,1.94993296,0.258064,unacc
0.47775744,2.82004849,0.36675136,0.42432196,0.36433296,0.258064,unacc
0.47775744,2.82004849,0.36675136,0.42432196,1.94993296,0.242064,good
0.47775744,2.82004849,0.36675136,0.12152196,0.36433296,0.258064,unacc
0.47775744,2.82004849,0.36675136,0.12152196,1.94993296,0.258064,unacc
0.47775744,2.82004849,2.57795136,2.72712196,0.36433296,0.242064,unacc
0.47775744,2.82004849,2.57795136,2.72712196,0.36433296,2.226064,unacc
0.47775744,2.82004849,2.57795136,2.72712196,1.94993296,0.258064,unacc
2.86015744,1.74424849,1.94435136,2.72712196,0.15713296,0.242064,unacc
2.86015744,1.74424849,1.94435136,2.72712196,0.15713296,2.226064,unacc
2.86015744,1.74424849,1.94435136,2.72712196,1.94993296,0.242064,unacc
2.86015744,1.74424849,1.94435136,0.42432196,0.15713296,0.258064,unacc
2.86015744,1.74424849,0.15555136,2.72712196,0.15713296,0.258064,unacc
2.86015744,1.74424849,0.15555136,2.72712196,0.15713296,0.242064,unacc
2.86015744,1.74424849,0.15555136,0.42432196,0.36433296,0.258064,unacc
2.86015744,1.74424849,0.15555136,0.42432196,0.15713296,0.242064,unacc
2.86015744,1.74424849,0.36675136,2.72712196,1.94993296,0.242064,unacc
2.86015744,1.74424849,0.36675136,0.42432196,0.36433296,0.258064,unacc
2.86015744,1.74424849,0.36675136,0.42432196,0.15713296,0.258064,unacc
2.86015744,1.74424849,0.36675136,0.42432196,0.15713296,0.242064,acc
2.86015744,1.74424849,0.36675136,0.12152196,0.15713296,2.226064,acc
2.86015744,1.74424849,0.36675136,0.12152196,1.94993296,2.226064,acc
2.86015744,1.74424849,2.57795136,2.72712196,0.36433296,0.258064,unacc
2.86015744,1.74424849,2.57795136,2.72712196,0.15713296,0.258064,unacc
2.86015744,1.74424849,2.57795136,0.42432196,0.15713296,0.242064,acc
2.86015744,1.74424849,2.57795136,0.12152196,1.94993296,0.242064,acc
2.86015744,0.10284849,1.94435136,2.72712196,0.15713296,2.226064,unacc
2.86015744,0.10284849,1.94435136,2.72712196,1.94993296,2.226064,unacc
2.86015744,0.10284849,1.94435136,0.42432196,0.36433296,2.226064,acc
2.86015744,0.10284849,1.94435136,0.42432196,0.15713296,0.258064,unacc
2.86015744,0.10284849,1.94435136,0.42432196,0.15713296,0.242064,acc
2.86015744,0.10284849,0.15555136,2.72712196,0.36433296,0.242064,unacc
2.86015744,0.10284849,0.15555136,2.72712196,1.94993296,0.258064,unacc
2.86015744,0.10284849,0.15555136,0.42432196,0.15713296,0.258064,unacc
2.86015744,0.10284849,0.15555136,0.42432196,1.94993296,0.242064,acc
2.86015744,0.10284849,0.15555136,0.12152196,0.36433296,0.242064,acc
2.86015744,0.10284849,0.15555136,0.12152196,1.94993296,0.258064,unacc
2.86015744,0.10284849,0.36675136,2.72712196,0.36433296,0.258064,unacc
2.86015744,0.10284849,0.36675136,2.72712196,1.94993296,0.242064,unacc
2.86015744,0.10284849,0.36675136,2.72712196,1.94993296,2.226064,unacc
2.86015744,0.10284849,0.36675136,0.42432196,0.15713296,0.242064,acc
2.86015744,0.10284849,0.36675136,0.42432196,1.94993296,2.226064,v-good
2.86015744,0.10284849,2.57795136,2.72712196,0.36433296,0.242064,unacc
2.86015744,0.10284849,2.57795136,2.72712196,0.15713296,0.242064,unacc
2.86015744,0.10284849,2.57795136,2.72712196,0.15713296,2.226064,unacc
2.86015744,0.10284849,2.57795136,2.72712196,1.94993296,0.258064,unacc
2.86015744,0.10284849,2.57795136,0.42432196,0.15713296,0.242064,acc
2.86015744,0.10284849,2.57795136,0.42432196,0.15713296,2.226064,v-good
2.86015744,0.10284849,2.57795136,0.42432196,1.94993296,0.242064,acc
2.86015744,0.10284849,2.57795136,0.12152196,0.15713296,2.226064,v-good
2.86015744,0.46144849,1.94435136,2.72712196,0.15713296,2.226064,unacc
2.86015744,0.46144849,1.94435136,0.12152196,0.36433296,0.242064,unacc
2.86015744,0.46144849,1.94435136,0.12152196,0.15713296,2.226064,good
2.86015744,0.46144849,1.94435136,0.12152196,1.94993296,2.226064,v-good
2.86015744,0.46144849,0.15555136,2.72712196,0.36433296,0.242064,unacc
2.86015744,0.46144849,0.15555136,2.72712196,0.15713296,0.242064,unacc
2.86015744,0.46144849,0.15555136,2.72712196,0.15713296,2.226064,unacc
2.86015744,0.46144849,0.15555136,0.42432196,0.36433296,0.258064,unacc
2.86015744,0.46144849,0.15555136,0.42432196,0.36433296,2.226064,good
2.86015744,0.46144849,0.15555136,0.42432196,0.15713296,0.242064,acc
2.86015744,0.46144849,0.15555136,0.42432196,1.94993296,2.226064,v-good
2.86015744,0.46144849,0.36675136,2.72712196,0.15713296,2.226064,unacc
2.86015744,0.46144849,0.36675136,0.42432196,1.94993296,0.258064,unacc
2.86015744,0.46144849,0.36675136,0.12152196,0.15713296,0.258064,unacc
2.86015744,0.46144849,0.36675136,0.12152196,0.15713296,2.226064,v-good
2.86015744,0.46144849,0.36675136,0.12152196,1.94993296,0.258064,unacc
2.86015744,0.46144849,0.36675136,0.12152196,1.94993296,2.226064,v-good
2.86015744,0.46144849,2.57795136,2.72712196,1.94993296,0.258064,unacc
2.86015744,0.46144849,2.57795136,0.42432196,0.15713296,2.226064,v-good
2.86015744,0.46144849,2.57795136,0.42432196,1.94993296,0.258064,unacc
2.86015744,0.46144849,2.57795136,0.12152196,0.36433296,0.258064,unacc
2.86015744,0.46144849,2.57795136,0.12152196,0.36433296,2.226064,good
2.86015744,0.46144849,2.57795136,0.12152196,0.15713296,0.258064,unacc
2.86015744,0.46144849,2.57795136,0.12152196,1.94993296,0.242064,good
2.86015744,2.82004849,1.94435136,2.72712196,0.36433296,2.226064,unacc
2.86015744,2.82004849,1.94435136,2.72712196,1.94993296,0.258064,unacc
2.86015744,2.82004849,1.94435136,2.72712196,1.94993296,0.242064,unacc
2.86015744,2.82004849,1.94435136,0.42432196,1.94993296,0.258064,unacc
2.86015744,2.82004849,1.94435136,0.42432196,1.94993296,2.226064,v-good
2.86015744,2.82004849,1.94435136,0.12152196,0.36433296,0.242064,unacc
2.86015744,2.82004849,1.94435136,0.12152196,1.94993296,0.258064,unacc
2.86015744,2.82004849,1.94435136,0.12152196,1.94993296,2.226064,v-good
2.86015744,2.82004849,0.15555136,2.72712196,0.15713296,0.258064,unacc
2.86015744,2.82004849,0.15555136,2.72712196,0.15713296,2.226064,unacc
2.86015744,2.82004849,0.15555136,2.72712196,1.94993296,0.258064,unacc
2.86015744,2.82004849,0.15555136,2.72712196,1.94993296,2.226064,unacc
2.86015744,2.82004849,0.15555136,0.42432196,1.94993296,0.242064,good
2.86015744,2.82004849,0.15555136,0.12152196,0.15713296,0.258064,unacc
2.86015744,2.82004849,0.36675136,0.42432196,0.15713296,2.226064,v-good
2.86015744,2.82004849,0.36675136,0.12152196,0.15713296,0.242064,good
2.86015744,2.82004849,2.57795136,2.72712196,0.15713296,0.242064,unacc
2.86015744,2.82004849,2.57795136,2.72712196,1.94993296,2.226064,unacc
2.86015744,2.82004849,2.57795136,0.42432196,0.36433296,0.242064,acc
2.86015744,2.82004849,2.57795136,0.42432196,1.94993296,0.258064,unacc
2.86015744,2.82004849,2.57795136,0.42432196,1.94993296,0.242064,good
2.86015744,2.82004849,2.57795136,0.42432196,1.94993296,2.226064,v-good
2.86015744,2.82004849,2.57795136,0.12152196,0.15713296,0.242064,good
1.71295744,1.74424849,1.94435136,2.72712196,0.36433296,0.242064,unacc
1.71295744,1.74424849,1.94435136,2.72712196,0.36433296,2.226064,unacc
1.71295744,1.74424849,1.94435136,2.72712196,0.15713296,2.226064,unacc
1.71295744,1.74424849,1.94435136,2.72712196,1.94993296,0.242064,unacc
1.71295744,1.74424849,1.94435136,2.72712196,1.94993296,2.226064,unacc
1.71295744,1.74424849,1.94435136,0.42432196,0.36433296,0.258064,unacc
1.71295744,1.74424849,1.94435136,0.42432196,0.36433296,0.242064,unacc
1.71295744,1.74424849,1.94435136,0.42432196,0.36433296,2.226064,unacc
1.71295744,1.74424849,1.94435136,0.42432196,0.15713296,0.258064,unacc
1.71295744,1.74424849,1.94435136,0.42432196,0.15713296,0.242064,unacc
1.71295744,1.74424849,1.94435136,0.42432196,0.15713296,2.226064,unacc
1.71295744,1.74424849,1.94435136,0.42432196,1.94993296,0.242064,unacc
